PROVINCIA,COMUNE,TIPOLOGIA,STELLE,DENOMINAZIONE,INDIRIZZO,NUMERO CIVICO,CAP
VERONA,SOAVE,AGRITURISMO,,AGRITURISMO MONTETONDO DI MAGNABOSCO GINO E MARTA E TOLO MARIA PAOLA,Via San Lorenzo,89,37038
VERONA,SOAVE,AGRITURISMO,,ANTICA CORTE DI BOTTARO CHRISTIAN,Contrada Pressi,7,37038
VERONA,SOAVE,AGRITURISMO,,COFFELE ALBERTO,"via Libertà, 53 - loc. Castelcerino",,37038
VERONA,SOAVE,AGRITURISMO,,LIBERO (Agriturismo)                    ,via Monti,34m,37038
VERONA,SOAVE,ALBERGO,2,ALBERGO AL GAMBERO,Corso Vittorio Emanuele II,5,37038
VERONA,SOAVE,ALBERGO,1,ALBERGO SOAVE,Viale della Vittoria,97,37038
VERONA,SOAVE,ALBERGO,3,CANGRANDE,Viale del Commercio,20,37038
VERONA,SOAVE,ALBERGO,4,ROXY PLAZA HOTEL,Via San Matteo,4,37038
VERONA,SOAVE,APPARTAMENTO,,ROXI,Piazza Castagnedi,1,37038
VERONA,SOAVE,BED AND BREAKFAST,,B & B LA TERZA,Via Pigna,62 Costeggiola,37038
VERONA,SOAVE,BED AND BREAKFAST,,COL DE RIOSSE,Via Monti,68,37038
VERONA,SOAVE,BED AND BREAKFAST,,EL GRIO B&B,Piazza Salvo D'Acquisto - Loc. Costeggiola,3 COSTEGGIOLA DI SOAVE A 3 KM DA SOAVE,37038
VERONA,SOAVE,BED AND BREAKFAST,,IL GRAPPOLO D ORO,Via M. Aldrighetti,39,37038
VERONA,SOAVE,BED AND BREAKFAST,,LA CASA DI SOAVE,Via Della Vittoria,112,37038
VERONA,SOAVE,BED AND BREAKFAST,,LA FINESTRA SUL CASTELLO,Via Mere,17,37038
VERONA,SOAVE,BED AND BREAKFAST,,LA TREBBIANELLA,Via Carcera,21,37038
VERONA,SOAVE,BED AND BREAKFAST,,RELAX A SOAVE,Via Bassano,5,37038
VERONA,SOAVE,BED AND BREAKFAST,,33 PORTA AQUILA,Via G. Camuzzoni,33,37038
VERONA,SOMMACAMPAGNA,AFFITTACAMERE,,RESORT LA MOLA,VIA VALLE MOLINI,5/A,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,AGRITURISMO CA' GIULIETTA DI SERPELLONI ADRIANO E PIERGIORGIO,via Barco,6,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,AGRITURISMO CASA LASTA DI CICHERI PAOLO,strada Cappello,,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,AGRITURISMO CASA MARIA TERESA,Via Caselle,70,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,AGRITURISMO COMPRI DI BENEDETTI MARIA,Località Gasparina,,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,AGRITURISMO CORTE BELVEDERE DI TABARINI GIUSEPPE,Via Ossario,23/a,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,AGRITURISMO FIOR DI PESCO DI MARTINI GERMANO,Via Cesarina,7,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,AGRITURISMO NICO BRESAOLA,Strada Sommacampagna,12,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,AZIENDA AGRITURISTICA AL BARCO di Serpelloni Andrea,Loc. Barco,4,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,CEOLARA (AGRITURISMO),Via ceolara,25,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,CORTE CORAMAN,via Madonna del Monte,28,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,LA FREDDA (AGRITURISMO)                 ,Via Fredda,1,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,LE BIANCHETTE AGRITURISMO,Fraz. Custoza Via Gorgo Strada Bianchette,6,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,LE MISTRAL  (AGRITURISMO)               ,Strada Madonna di Monte,18,37066
VERONA,SOMMACAMPAGNA,AGRITURISMO,,TOFFALINI LORENZO,via Casa Quindici,15,37066
VERONA,SOMMACAMPAGNA,ALBERGO,1,ALBERGO LA CROCETTA,Via Industria,54,37066
VERONA,SOMMACAMPAGNA,ALBERGO,2,ALBERGO MERICA,Via Rezzola,93,37066
VERONA,SOMMACAMPAGNA,ALBERGO,3,HOTEL SCALIGERO,Via Osteria Grande,41,37066
VERONA,SOMMACAMPAGNA,BED AND BREAKFAST,,AL CANTON,Via Carrari,21,37066
VERONA,SOMMACAMPAGNA,BED AND BREAKFAST,,B & B AI CAVALLI,Via Guastalla,21,37066
VERONA,SOMMACAMPAGNA,BED AND BREAKFAST,,B.&B. MASOTTE,Strada Staffalo,40,37066
VERONA,SOMMACAMPAGNA,BED AND BREAKFAST,,BED & BREAKFAS ESTER,Via Ossario,2 - Custoza,37066
VERONA,SOMMACAMPAGNA,BED AND BREAKFAST,,BONESOLI GIANFRANCO,Via Vivaldi,1,37066
VERONA,SOMMACAMPAGNA,BED AND BREAKFAST,,LA COLOMBARA,Via Fredda,14,37066
VERONA,SOMMACAMPAGNA,BED AND BREAKFAST,,LA MIA CASA PER VOI,Via Brodolini,1,37066
VERONA,SOMMACAMPAGNA,BED AND BREAKFAST,,L'AURORA,Via San Michele,2,37066
VERONA,SOMMACAMPAGNA,BED AND BREAKFAST,,VILLA AI CEDRI,Via Carrari,19,37066
VERONA,SOMMACAMPAGNA,COUNTRY HOUSE,,COUNTRY HOUSE CASINO DI CACCIA,Via Ossario,64,37066
VERONA,SONA,AFFITTACAMERE,,LOCANDA AL PIGNO,Via Rosolotti,8,37060
VERONA,SONA,AFFITTACAMERE,,RELAIS CORTE GUASTALLA,Via Guastalla Vecchia,9 - 11,37060
VERONA,SONA,AGRITURISMO,,AGRITURISMO ALBARELLO DI GASPARI STEFANO,via Albarello di Sotto,2/a,37060
VERONA,SONA,AGRITURISMO,,AGRITURISMO ALBAROSA,via Punte,6,37060
VERONA,SONA,AGRITURISMO,,AGRITURISMO COLOMBAROLA DI TURRINA SANDRA,Via Colombarola,2,37060
VERONA,SONA,AGRITURISMO,,AGRITURISMO CORTE ALBAREL DI GASPARI ANDREA,via Albarello di Sotto,1,37060
VERONA,SONA,AGRITURISMO,,AGRITURISMO DEI GRIPPI,"Via Colombarola, loc. San Giorgio in Salici",03/04/2016,37060
VERONA,SONA,AGRITURISMO,,AGRITURISMO FASOLI,via Bussolengo,11,37060
VERONA,SONA,AGRITURISMO,,AGRITURISMO LA QUAIARA,Fraz. Palazzolo - Via San Vittore,6,37060
VERONA,SONA,AGRITURISMO,,ANTICA DIMORA DEL TURCO,LOCALITA' TURCO - SAN GIORGIO IN SALICI,,37060
VERONA,SONA,AGRITURISMO,,AZIENDA AGRITURISTICA EL BACAN,Via Verona,11,37060
VERONA,SONA,AGRITURISMO,,CA' VECIA DI COLOMBO,Località Ferrari Fr. San Giorgio in Salici,,37060
VERONA,SONA,AGRITURISMO,,CAMERLENGO DI GARDIA FEDERICO,via Brolinetto,02/05/2016,37060
VERONA,SONA,AGRITURISMO,,CORTE LA VALLE DI COMENCINI E.,Val di Sona - Loc. Cavecchia,,37060
VERONA,SONA,AGRITURISMO,,GEA SILVIA DI BENEDETTI MARIA SILVIA,Località Cavecchia,4,37060
VERONA,SONA,ALBERGO,3,HOTEL AL BOSCO,via Bosco,1/C,37060
VERONA,SONA,ALBERGO,4,HOTEL ANTICO TERMINE,Via Stazione,44/B E 44/C,37060
VERONA,SONA,BED AND BREAKFAST,,B & B LE PALME,Via Fratelli Cervi,6 Loc. Bosco di Sona,37060
VERONA,SONA,BED AND BREAKFAST,,B & B VINCENT,VIA ISARCO,8 - LUGAGNANO,37060
VERONA,SONA,BED AND BREAKFAST,,B&B CORTE ARA DECIMA,LOCALITA' ARA DECIMA,3,37060
VERONA,SONA,BED AND BREAKFAST,,B&B RESIDENZA LEON,via Don Castello,11,37060
VERONA,SONA,BED AND BREAKFAST,,BED E BREAKFAST - LONARDI,Via Albarello di Sopra,4 - Località Palazzolo,37060
VERONA,SONA,BED AND BREAKFAST,,CORTE TACCONI,Via Casette di Sotto,2 palazzolo,37060
VERONA,SONA,BED AND BREAKFAST,,LA CHERUBINA,Via Giuseppe Lugo,1,37060
VERONA,SONA,BED AND BREAKFAST,,RELAIS DES ROCHES,Via Caliari,8,37060
VERONA,SONA,BED AND BREAKFAST,,VILLA BIANCA,Via Don Luigi Sturzo,19 int. 1,37060
VERONA,SONA,BED AND BREAKFAST,,VILLA GLORIANA,Via Boschette,1/A - San Giorgio in Salici,37060
VERONA,SORGA',AFFITTACAMERE,,GUEST HOUSE LE MARIE,Via Matteotti,4,37060
VERONA,SORGA',AFFITTACAMERE,,RESIDENZA STAZIONE,Via Oberdan,30,37060
VERONA,SORGA',AGRITURISMO,,AGRITURISMO CORTE ITALIA DI MURARI DALLA CORTE BRA' GIACOMO,Via Roma,3,37060
VERONA,SORGA',APPARTAMENTO,,CONDOMINIO GIULIA,Via Vittorio Bertazzoni,25,37060
VERONA,CAPRINO VERONESE,ALBERGO,2,BELVEDERE,"Via Generale Graziani,",11,37013
VERONA,CAPRINO VERONESE,ALBERGO,3,POSTA,Via Centro,4,37013
VERONA,CAPRINO VERONESE,ALBERGO,1,SERENA,Loc. Maso,2,37013
VERONA,CAPRINO VERONESE,ALBERGO,3,SPERANZA DIPENDENZA,Via Centro,,37013
VERONA,CAPRINO VERONESE,ALTRA RICETTIVITA',,CASA ALPINA CABRINI-BRESCIANI,Via Piani,,37013
VERONA,FERRARA DI MONTE BALDO,ALBERGO,1,ALBERGO AURORA,Via Caurla,1,37010
VERONA,GREZZANA,ALBERGO,2,ALBERGO MARCHESINI,Via Prealpi,24,37023
VERONA,GREZZANA,BED AND BREAKFAST,,LE MARIE,Via Betteloni,10,37023
VERONA,CALDIERO,ALBERGO,3,HOTEL BARETA,Via Strà,89,37042
VERONA,CALDIERO,ALBERGO,3,HOTEL BRUSCO,Via Strà,118,37042
VERONA,TORRI DEL BENACO,AFFITTACAMERE,,AFFITTACAMERE CONSOLINI,"Località Sant'Antonio,",10,37010
VERONA,TORRI DEL BENACO,AFFITTACAMERE,,CASA GRAZIELLA,Località Frader,12,37010
VERONA,TORRI DEL BENACO,AFFITTACAMERE,,LOCANDA SPERANZA,VIA A. DALL'OCA BIANCA,10,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,AL CAMINETTO,Via Gardesana,52,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,AL CASTELLO,Via Gardesana,58,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,AL CAVAL,Via Gardesana,186,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,ALBERGO DEL GARDA,Località La Pozza,1,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,ASTORIA,Via Gardesana,182,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,BAIA DEI PINI,Via Gardesana,115,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,BAIA DEI PINI DIPENDENZA 1,Via Gardesana,115,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,BELVEDERE,Via per Albisano Est,5,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,BENACUS,"Via Gardesana,",28,37010
VERONA,TORRI DEL BENACO,ALBERGO,4,CASA DEL PESCATORE (DEPENDANCE HOTEL DEL PORTO),LUNGOLAGO BARBARANI,1,37010
VERONA,TORRI DEL BENACO,ALBERGO,1,DELLE ROSE,Località  Frader,52,37010
VERONA,TORRI DEL BENACO,ALBERGO,1,DELLE ROSE DIPENDENZA,Località Frader,23,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,EDEN,Via Gardesana,8,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,FRADERIANA,Località  Frader,12,37010
VERONA,TORRI DEL BENACO,ALBERGO,4,GALVANI,LOCALITA' PONTIROLA,17,37010
VERONA,TORRI DEL BENACO,ALBERGO,4,GALVANI DIPENDENZA,Localita' Pontirola,7,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,GARDESANA,Piazza Calderini,5,37010
VERONA,TORRI DEL BENACO,ALBERGO,4,HOTEL DEL PORTO,Lungolago Barbarani,1,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,INTERNAZIONALE,Località Fornare,43,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,LA CORTE DANESE,Via Mazzini,34,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,LIDO,Via Gardesana,3,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,LOROLLI,Via Pai di Sotto,100,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,MARINA,Via Gardesana,168,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,ONDA,Via per Albisano,28,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,PACE,Via Dall'Oca Bianca,57,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,PAI,"Via Pai di Sotto,",80,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,PANORAMA,"Via San Zeno,",9,37010
VERONA,TORRI DEL BENACO,ALBERGO,3.5,ROMEO,Via A. Dall'Oca Bianca,23,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,ROMEO DIPENDENZA 1,VIA DALL'OCA BIANCA,23,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,ROMEO DIPENDENZA 2,Via Dall'Oca Bianca,23,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,SAN FAUSTINO,Via Gardesana,20,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,SAN MARCO,"Piazza San Marco,",22,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,SIRENELLA  ,"FRAZ. PAI - Via Pai di Sotto,",8,37010
VERONA,TORRI DEL BENACO,ALBERGO,4,VILLA CALCINARDI (DEPENDANCE HOTEL DEL PORTO),LUNGOLAGO BARBARANI,1,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,VILLA CARLOTTA,Località Pontirola,28,37010
VERONA,TORRI DEL BENACO,ALBERGO,3,VILLA CARLOTTA DIPENDENZA,"LOCALITA' PONTIROLA,",28,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,VILLA SUSY,Via Gardesana,119,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,VILLA TIZIANA,"Via Carducci,",26,37010
VERONA,TORRI DEL BENACO,ALBERGO,2,VILLAGGIO PATTY,Via Pai di Sotto,100,37010
VERONA,TORRI DEL BENACO,ALBERGO,1,ZANETTI,Località Piaghen,10,37010
VERONA,TORRI DEL BENACO,ALTRA RICETTIVITA',,CASA DEL PADRE BEATO G. NASCIMBENI,Lungolago Barbarani,5,37010
VERONA,TORRI DEL BENACO,APPARTAMENTO,,APPARTAMENTI WIELAND,"Via Fornare,",56,37010
VERONA,TORRI DEL BENACO,APPARTAMENTO,,CANEVINI,LOCALITA' CANEVINI,NCM,37010
VERONA,TORRI DEL BENACO,APPARTAMENTO,,CASA NADIA,Via dall'Oca Bianca,23,37010
VERONA,TORRI DEL BENACO,APPARTAMENTO,,CASA NELLY,Via dall'Oca Bianca,23,37010
VERONA,TORRI DEL BENACO,APPARTAMENTO,,GIANNI,LOCALITA' PRANDINE,s.n.,37010
VERONA,TORRI DEL BENACO,APPARTAMENTO,,LE LOGGE,Via Angelo Dall'Oca Bianca,49,37010
VERONA,TORRI DEL BENACO,APPARTAMENTO,,ORCHIDEA,Via dall'Oca Bianca,17,37010
VERONA,TORRI DEL BENACO,APPARTAMENTO,,RESIDENZA VILLA LAURA,"VIA PER ALBISANO,",120,37010
VERONA,TORRI DEL BENACO,APPARTAMENTO,,VILLA KELUMA,"VIA OLIVETI,",30,37010
VERONA,TORRI DEL BENACO,APPARTAMENTO,,VILLA MERIDIANA,VIA DALL'OCA BIANCA,39,37010
VERONA,TORRI DEL BENACO,BED AND BREAKFAST,,AL FOGOLAR,via San Zeno,,37010
VERONA,TORRI DEL BENACO,BED AND BREAKFAST,,B & B GIACOMINO,Località Chinet,16,37010
VERONA,TORRI DEL BENACO,BED AND BREAKFAST,,B&B AL PORTICCIOLO,Piazza Calderini,14,37010
VERONA,TORRI DEL BENACO,BED AND BREAKFAST,,MY LAKE,Località Acque Fredde,1,37010
VERONA,TORRI DEL BENACO,BED AND BREAKFAST,,RITAM B&B,loc. Crereo,3,37010
VERONA,TORRI DEL BENACO,CAMPEGGIO,1,CAMPEGGIO SAN FELICE,LOCALITA' SAN FELICE,11,37010
VERONA,TORRI DEL BENACO,CAMPEGGIO,2,CAMPING SAN REMO,Via Gardesana,8,37010
VERONA,TORRI DEL BENACO,RESIDENCE,,LIANA,"VIA SAN ZENO,",16,37010
VERONA,TORRI DEL BENACO,RESIDENCE,,RESIDENCE CA' DEL LAGO,VIA G. D'ANNUNZIO,17,37010
VERONA,TORRI DEL BENACO,RESIDENCE,,RESIDENCE GARDASEE,"VIA PAI DI SOTTO,",99,37010
VERONA,TREGNAGO,AGRITURISMO,,AGRITURISMO ERBA MADRE DI BAGATIN GIOVANNI,Via Pian di Cologna,5,37039
VERONA,TREGNAGO,AGRITURISMO,,CASA MAFFEI,Località Zovolo di Sotto,,37039
VERONA,TREGNAGO,ALBERGO,3,ALBERGO VILLA DE WINCKELS,Via Sorio,30,37039
VERONA,TREGNAGO,ALBERGO,3,TORRETTA DE WINCKELS,Via Sorio,30,37039
VERONA,TREGNAGO,BED AND BREAKFAST,,B & B LE SALINE,Via Saline,26/A,37039
VERONA,TREGNAGO,BED AND BREAKFAST,,CASA COLORADA,Via Pian di Cologna,2,37039
VERONA,TREGNAGO,BED AND BREAKFAST,,IL GUFO,VICOLO CIPOLLA,2,37039
VERONA,TREGNAGO,BED AND BREAKFAST,,ROSA DI MAGGIO,Via Morini,1/a,37039
VERONA,TREGNAGO,COUNTRY HOUSE,,TENUTA LE CAVE,Via Pagnaghe,6,37039
VERONA,TREGNAGO,RESIDENCE,,VILLA VINCO,Via Roma,27,37039
VERONA,TREVENZUOLO,AFFITTACAMERE,,VECIA OSTARIA,Piazza Vittorio Veneto,28,37060
VERONA,TREVENZUOLO,AGRITURISMO,,AGRITURISMO CORTE CASELLA,Strada Sella - Corte Casella,1,37060
VERONA,TREVENZUOLO,ALBERGO,1,ALBERGO SANTA EUROSIA,Viale Rossignoli,2,37060
VERONA,MALCESINE,ALBERGO,2,AMBIENTHOTEL RTA SPIAGGIA,Via Val di Sogno,13,37018
VERONA,MALCESINE,ALBERGO,4,BAIA VERDE,Via Gardesana,142,37018
VERONA,MALCESINE,ALBERGO,3,BENACUS,Via Gardesana,148,37018
VERONA,MALCESINE,ALBERGO,2,CASA ALESSANDRA,Via Lavei,2,37018
VERONA,MALCESINE,ALBERGO,2,CASA SARTORI,Via Lavei,1,37018
VERONA,MALCESINE,ALBERGO,3.5,CLUB HOTEL OLIVI,Via Gardesana,160,37018
VERONA,MALCESINE,ALBERGO,3,CLUB HOTEL OLIVI (DIP. 1),Via Gardesana,160,37018
VERONA,MALCESINE,ALBERGO,3,CLUB HOTEL OLIVI (DIP. 2),via Gardesana,160,37018
VERONA,MALCESINE,ALBERGO,2,GARDEN,VIA GARDESANA,126,37018
VERONA,MALCESINE,ALBERGO,3,SPORTING,VIA LUNGOLAGO,25,37018
VERONA,MALCESINE,ALBERGO,4.5,VAL DI SOGNO,Via Val di Sogno,16,37018
VERONA,MALCESINE,ALBERGO,4,VILLA CRISTINA DEPENDANCE HOTEL MAXIMILIAN),Località Val di Sogno,8,37018
VERONA,MALCESINE,ALBERGO,2,VILLA ORIZZONTE,Via Gardesana,136,37018
VERONA,MALCESINE,ALBERGO,4,VILLA STEFANIA (DEPENDANCE HOTEL MAXIMILIAN,Località Val di Sogno,8,37018
VERONA,MALCESINE,APPARTAMENTO,,RESIDENZA GERBER,VIA LAVEI,8,37018
VERONA,VALEGGIO SUL MINCIO,AFFITTACAMERE,,AFFITTACAMERE MARISA,Via Fontanello,14,37067
VERONA,VALEGGIO SUL MINCIO,AFFITTACAMERE,,CAMERE VIA SANZIO,Via R. Sanzio - Borghetto,24,37067
VERONA,VALEGGIO SUL MINCIO,AFFITTACAMERE,,COUNTRY HOUSE CORTE MARZAGO,località Corte Marzago,28,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,AGR. LA QUIETE,Loc. Cogoletto,47,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,AGRITURISMO AL TRALCIO DI BERTASINI RINO,Via Fornelletti,901,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,AGRITURISMO CORTE MORANDINI,Località Gobbini,28/b,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,AGRITURISMO I FILARI DI BUNIOTTO ENRICA,loc. Fornello,,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,AGRITURISMO IL CIGNO DI GROBBERIO MARIANGELA E LUCIA,Località Cogoletto,43,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,AGRITURISMO LA QUERCIA DI QUAINI ATTILIO,Località Prandina,06/07/2016,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,AGRITURISMO LE NOSARE,via Casa Busetta,27/a,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,AGRITURISMO LE SIGALETTE,Fraz. Salionze - Via del Garda,45,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,AGRITURISMO SANTA LUCIA DI VENTURELLI LUCIANO,Fraz. Santa Lucia ai Monti - Via Galetti,28,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,CA DEL GAL,via Gazzi,34,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,CORTE ATTILEA DI TEBALDI ALESSANDRO,via del Garda,7,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,CORTE TONOLLI S.S.,via Tonolli,58,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,GIAN GALEAZZO VISCONTI,Via Monte Borghetto,3,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,IL SERRAGLIO DI TABARINI GAETANO,Località Serraglio - frazione Rosolotti,47,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,LA PACE DI BEGNONI ALFIO,LOC. PACE,33,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,LA STAFFA,Località Ariano,24,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,LE MURA DEL GHERLO DI SCANDOLA SILVANO,Loc. Gherla,7,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,MONTE VENTO,Loc. Monte Vento,9,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,SAN FRANCESCO DI MINOTTO GIUSEPPE,LOC. LANZETTI,19,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,TENUTA E AGRITURISMO SAN LEONE,Località Monte,37,37067
VERONA,VALEGGIO SUL MINCIO,AGRITURISMO,,VALLE DEL MINCIO,Località Gobbini,,37067
VERONA,VALEGGIO SUL MINCIO,ALBERGO,2,ALBERGO BELVEDERE,Località  S. Lucia ai Monti,12,37067
VERONA,VALEGGIO SUL MINCIO,ALBERGO,1,ALBERGO MARA,Località Casa Mara,2,37067
VERONA,VALEGGIO SUL MINCIO,ALBERGO,1,BELVEDERE DIPENDENZA,Località  Santa Lucia ai Monti,8,37067
VERONA,VALEGGIO SUL MINCIO,ALBERGO,2,BUE D'ORO,Via Marsala,15,37067
VERONA,VALEGGIO SUL MINCIO,ALBERGO,3,CORTE DEL PAGGIO,Località Brugherio,74,37067
VERONA,VALEGGIO SUL MINCIO,ALBERGO,3,EDEN DIPENDENZA,Via Don Beltrame,10,37067
VERONA,VALEGGIO SUL MINCIO,ALBERGO,3,HOTEL AGLI ULIVI,Località Pasquali,24,37067
VERONA,VALEGGIO SUL MINCIO,ALBERGO,3,HOTEL AL CACCIATORE,Via Circonvallazione sud,16,37067
VERONA,VALEGGIO SUL MINCIO,ALBERGO,3,HOTEL EDEN,Via Don G. Beltrame,10,37067
VERONA,VALEGGIO SUL MINCIO,ALTRA RICETTIVITA',,CASA DI SPIRITUALITA' MATER DIVINAE SAPIENTIAE,LOCALITA' FONTANAFREDDA,46,37067
VERONA,VALEGGIO SUL MINCIO,APPARTAMENTO,,RESIDENZA VIA ROMA,Via Roma,8,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,AGLI ULIVI,Via Risorgimento,1 - Santa Lucia ai monti,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,AL VECCHIO OLIVO,Loc. Pozzi,42,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,B&B AL MONTE,Loc. Monte Salionze,43 - Salionze,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,B&B BLU',Via Tevere,10,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,B&B LA ROCCHETTA,via san rocco,50,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,B&B LA TAMERICE,Via Antonio Murari,97,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,BB PEGASO,LOC. MONTE MAMAOR,18,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,BED & BREAKFAST LE COCCINELLE,CIRCONVALLAZIONE MAFFEI,30/A,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,BED AND BREAKFAST AL GAZEBO,Via Casa Augusta N. 5 -  FRAZ. SALIONZE,,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,CASA MIA,Via Gobbini,20,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,DA FRANCESCA,Via San Giovanni Bosco,10,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,DOLCE VITA,Piazza della Repubblica,1,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,I VIGNETI BED AND BREAKFAST,via Casa Augusta,1   FRAZ. SALIONZE,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,IL FILO',Via Casa Montesel di Sopra,11,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,IL GIARDINO DELLE EMOZIONI,Località Fornello,13,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,IL GIRASOLE,Loc. Vanoni-Remelli,120,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,IL GIRASOLE 2,Loc. Vanoni Remelli,120,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,LA FINESTRA SUL FIUME,Corte Sega,2,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,LA RIOJA,VIA 1° MAGGIO,25,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,LE FARFALLE,Località Foroni,56,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,MAISON FORTUNE,Via Camalavicina,41,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,PESCHI IN FIORE,località Campazzo,42/a,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,TONOLLI OMBRETTA,Via Jacopo Foroni,35,37067
VERONA,VALEGGIO SUL MINCIO,BED AND BREAKFAST,,VALLEDIUM,VIA CASETTA CROCE,6,37067
VERONA,VALEGGIO SUL MINCIO,CAMPEGGIO,4,CAMPING ALTOMINCIO FAMILY PARK,Via Torrente Valle,,37067
VERONA,VELO VERONESE,AFFITTACAMERE,,LOCANDA VIAVERDE LESSINIA,Via Viaverde,,37030
VERONA,VELO VERONESE,ALBERGO,1,ALBERGO 13 COMUNI,Piazza della Vittoria,31,37030
